voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm
166,312.61996979671363,2.1112228755117233,7.809351695250865,0.13029717406210545,6.2523993959342725,-0.5145017994075365,5.3613655769357225,-3.2168707398227774
169,239.6573061902097,0.6359068401819612,21.415345549895253,0.43457232466002826,4.793146123804195,0.8045334483131344,2.846684672849787,3.8562463792529225
170,5546.437343788773,1.2342034253694076,0.03877959688241023,0.0017371805336832094,110.92874687577547,0.3302731046675245,104.70402626167625,36.63678162754033
171,210.53142636509352,3.030623740608735,15.36607626263229,0.5279486670975465,4.21062852730187,-0.9938492657934583,0.46629050271171246,-4.184730070387954
172,637.3067955576552,2.1677263968708287,1.8435418145065785,0.06208401154765122,12.746135911153104,-0.5621060941473929,10.541884628795444,-7.164680672490092
173,177.13478778578815,1.8606978624598554,28.166904736245392,1.3238195942299702,3.542695755715763,-0.28585787087279263,3.3948662427435106,-1.0127074658789872
174,5103.1619693858465,1.6953480706212114,0.034190721897837166,0.0004482847923294031,102.06323938771693,-0.12422996214459944,101.2726017847508,-12.679312365491263
175,112.78191293481841,0.23722285550583622,111.486394624543,2.357772462601021,2.255638258696368,0.9719943628087321,0.5300843908094115,2.1924676719885743
176,62.424337753985924,2.8066165946855963,174.0044933880667,2.8234008857145976,1.2484867550797185,-0.9444181804561786,0.41043572539116235,-1.1790935895560264
177,429.2833090809004,1.965082589530203,4.834373719321658,0.08725290196473036,8.585666181618008,-0.3841493138063479,7.926896439646996,-3.298177772238925
182,4134.479911896769,2.372914000221673,0.045459585741189704,0.0021945865803108034,82.68959823793539,-0.7188298785757107,57.48465288851283,-59.43975386084939
183,649.3913180804527,1.600853570308024,2.3341428816736984,0.06126692423834724,12.987826361609054,-0.03005271790879787,12.981959956083717,-0.3903194818938855
185,2268.859112974146,1.2537923485723215,0.19919071184181125,0.001999741715095729,45.377182259482915,0.311721223089518,43.116200838788515,14.145030754281994
186,1315.1636333727017,2.917294367937605,0.3587939149790871,0.004550258651904018,26.303272667454035,-0.9749504239957169,5.850433884671272,-25.64438683960926
190,182.9127064633241,2.5185356742360145,20.22189188125548,0.30265072256853226,3.658254129266482,-0.812098444045351,2.1346661007735834,-2.97086248629979
192,164.48401981038023,2.6705256984450956,23.532584785416592,0.5320901866970379,3.2896803962076047,-0.891084571457235,1.4929796385771836,-2.9313834460859205
193,91.71159460990489,0.3580491589723738,168.217412190388,5.172948487032983,1.8342318921980978,0.9365822733607985,0.6428024912746882,1.7179090754657735
195,106.64433087803586,2.8397545022823,57.85475389701569,2.073754546077122,2.1328866175607173,-0.9547916646321211,0.6340554890290154,-2.0364623640523716
199,131.99088706203565,1.407268380356701,57.287841307503484,0.3247100073012016,2.639817741240713,0.1628000928989063,2.6046001300351533,0.42976257351016905
200,231.72043701106935,0.6368113895236428,23.04653758856986,0.3887062602887758,4.634408740221387,0.8039959007529865,2.755780894399672,3.7260456295518076
202,6090.233489959448,3.0815978727116367,0.0177028831970896,0.0008352430978678512,121.80466979918896,-0.9982008528810651,7.303261439493823,-121.58552527844694
203,593.7788204721153,0.8141327899585722,3.4088596366292636,0.13981437515327086,11.875576409442306,0.6864992264193815,8.635094205135214,8.1525740183664
204,101.81047620963412,1.863304706016505,89.05654404670277,0.8811556699420139,2.0362095241926825,-0.28835496201039035,1.949718643472192,-0.5871511199937759
205,53.56474750944204,0.9432643991600683,410.41815863501716,2.8232328878173023,1.071294950188841,0.5871486952516083,0.8671908696832616,0.6290094322330146
207,95.91297491965747,1.2496047903225007,128.03971196185765,5.190580268565328,1.9182594983931494,0.3156973856656646,1.820159567225659,0.6055895086710463
209,91.2931428197272,2.0024504013422444,103.39078345000189,2.222912648637077,1.8258628563945438,-0.41837372858323973,1.658385533229506,-0.7638930511114297
